gene	drug	regulatory approval	indication	interaction score
TP53	NSC-663284	Not Approved	""	0.01655871057574724
TP53	STREPTONIGRIN	Not Approved	""	0.01159109740302307
TP53	CHEMBL:CHEMBL599943	Not Approved	""	0.02318219480604614
TP53	ALVESPIMYCIN	Not Approved	antineoplastic agent	0.07727398268682044
TP53	VITAMIN K3	Approved	for reducing EGFR-inhibitor-induced dermatological side effects	0.003996930138973472
TP53	ZM336372	Not Approved	""	0.01655871057574724
TP53	BENOMYL	Not Approved	""	0.1159109740302306
TP53	ALPHA-NAPHTHOFLAVONE	Not Approved	""	0.01655871057574724
TP53	CHEMBL:CHEMBL260213	Not Approved	""	0.01931849567170511
TP53	CHEMBL:CHEMBL1397308	Not Approved	""	0.02318219480604614
TP53	DNA VACCINE	Not Approved	""	0.04636438961209228
TP53	CHEMBL:CHEMBL1343568	Not Approved	""	0.01655871057574724
TP53	PIMOZIDE	Approved	Antidyskinetics; Antipsychotic Agents	0.003409146295006785
TP53	FAS LIGAND	Not Approved	""	0.01931849567170511
TP53	CHEMBL:CHEMBL578890	Not Approved	""	0.03863699134341022
TP53	GANETESPIB	Not Approved	antineoplastic agent	0.02897774350755767
TP53	R547	Not Approved	""	0.03311742115149448
TP53	CLOMIPRAMINE	Approved	Tricyclic,Antidepressive Agents	0.003050288790269228
TP53	MDM2 INHIBITOR AMGMDS3	Not Approved	""	0.1159109740302306
TP53	MAGROLIMAB	Not Approved	""	0.03863699134341022
TP53	IOXYNIL	Not Approved	""	0.03863699134341022
TP53	AZD1390	Not Approved	""	0.03863699134341022
TP53	CHEMBL:CHEMBL184450	Not Approved	""	0.00827935528787362
TP53	CHEMBL:CHEMBL592123	Not Approved	""	0.02897774350755767
TP53	CHEMBL:CHEMBL1389794	Not Approved	""	0.02318219480604614
TP53	NICLOSAMIDE	Approved	""	0.004292999038156692
TP53	RECOMBINANT VASCULAR ENDOTHELIAL GROWTH FACTOR	Not Approved	""	0.02483806586362086
TP53	N-OLEOYLDOPAMINE	Not Approved	""	0.006439498557235039
TP53	MITOXANTRONE HYDROCHLORIDE	Approved	""	0.003622217938444708
TP53	SELUMETINIB	Approved	""	0.01053736127547551
TP53	APOMORPHINE	Approved	antiparkinson agent,for treatment of erectile dysfunction,for treatment of sexual dysfunction in women	0.004292999038156692
TP53	APG115	Not Approved	""	0.05795548701511534
TP53	COTI-2	Not Approved	""	0.1159109740302306
TP53	BENZETHONIUM CHLORIDE	Approved	""	0.007244435876889417
TP53	CHEMBL:CHEMBL242171	Not Approved	""	0.01159109740302307
TP53	THIOUREIDOBUTYRONITRILE	Not Approved	""	0.347732922090692
TP53	BUPARLISIB	Not Approved	""	0.009272877922418455
TP53	SP600125	Not Approved	""	0.05795548701511534
TP53	CHEMBL:CHEMBL261693	Not Approved	""	0.02318219480604614
TP53	MELPHALAN	Approved	""	0.005519570191915746
TP53	SERTRALINE HYDROCHLORIDE	Approved	for treatment of obsessive compulsive disorder (OCD),antidepressant	0.01159109740302307
TP53	CHEMBL:CHEMBL600334	Not Approved	""	0.03863699134341022
TP53	METHYLBENZETHONIUM CHLORIDE	Not Approved	""	0.01931849567170511
TP53	MERCURIC CHLORIDE	Not Approved	""	0.005795548701511535
TP53	THUNBERGINOL B	Not Approved	""	0.01159109740302307
RIPK1	GSK2982772	Not Approved	""	26.25383561784724
RIPK1	RESVERATROL	Approved	antineoplastic agent,antidiabetic,for treatment of herpes simplex virus 1	1.071585127259071
ROCK1	BELUMOSUDIL	Approved	""	0.1544343271638073
ROCK1	SAR407899	Not Approved	""	0.7721716358190367
ROCK1	SP-600125	Not Approved	""	0.01735217159143903
ROCK1	GSK269962A	Not Approved	""	0.3860858179095183
ROCK1	RIPASUDIL	Not Approved	""	0.3088686543276147
ROCK1	BELUMOSUDIL MESYLATE	Approved	""	0.7721716358190367
ROCK1	RIPASUDIL HYDROCHLORIDE DIHYDRATE	Not Approved	""	0.7721716358190367
ROCK1	DE-104	Not Approved	""	0.7721716358190367
ROCK1	NETARSUDIL DIMESYLATE	Approved	""	0.7721716358190367
ROCK1	GW441756X	Not Approved	""	0.02375912725597036
ROCK1	PF-562271	Not Approved	""	0.01429947473738956
ROCK1	PHA-767491	Not Approved	""	0.02339914047936475
ROCK1	ALSTERPAULLONE	Not Approved	""	0.02969890906996295
ROCK1	CENISERTIB	Not Approved	antineoplastic agent	0.01308765484439045
ROCK1	BAY 61-3606	Not Approved	""	0.03766690906434326
ROCK1	AT-13148	Not Approved	""	0.5147810905460244
ROCK1	CI-1040	Not Approved	""	0.08579684842433742
ROCK1	LINIFANIB	Not Approved	antineoplastic agent	0.01930429089547592
ROCK1	LAUROGUADINE	Not Approved	""	0.0551551168442169
ROCK1	NVP-TAE684	Not Approved	""	0.01499362399648615
ROCK1	Y-39983	Not Approved	""	0.7721716358190367
ROCK1	VEROSUDIL	Not Approved	for treatment of  glaucoma	0.7721716358190367
ROCK1	JNJ-7706621	Not Approved	""	0.0280789685752377
ROCK1	VX-702	Not Approved	cardiovascular agent,antiinflammatory agent	0.2206204673768676
ROCK1	AMA0076	Not Approved	""	0.7721716358190367
ROCK1	KENPAULLONE	Not Approved	""	0.03217381815912652
ROCK1	CHEMBL:CHEMBL365617	Not Approved	""	0.1930429089547591
ROCK1	GO-6976	Not Approved	""	0.03591495980553659
ROCK1	NETARSUDIL	Approved	""	0.3860858179095183
ROCK1	CHEMBL:CHEMBL1997335	Not Approved	""	0.0367700778961446
ROCK1	CYC-116	Not Approved	""	0.01592106465606261
ROCK1	ILORASERTIB	Not Approved	""	0.01331330406584546
ROCK1	CHEMBL:CHEMBL546797	Not Approved	""	0.04826072723868979
ROCK1	FASUDIL	Not Approved	""	0.1597596487901455
ATM	CYCLOPHOSPHAMIDE ANHYDROUS	Approved	""	0.01754349189298179
ATM	ISOVELLERAL	Not Approved	""	0.04495519797576583
ATM	CISPLATIN	Approved	""	0.01488172070921903
ATM	CHEMBL:CHEMBL601933	Not Approved	""	0.1798207919030633
ATM	BINIMETINIB	Approved	antineoplastic agent,DMARD,antiinflammatory agent	0.07192831676122535
ATM	AZD1390	Not Approved	""	0.4795221117415022
ATM	IBRUTINIB	Approved	antineoplastic agent	0.06538937887384122
ATM	CHEMBL:CHEMBL578061	Not Approved	""	0.02877132670449013
ATM	PEGYLATED SN-38 CONJUGATE PLX038	Not Approved	""	1.438566335224506
ATM	IPILIMUMAB	Approved	antineoplastic agent	0.07192831676122535
ATM	TRAMETINIB DIMETHYL SULFOXIDE	Approved	antineoplastic agent	0.01438566335224506
ATM	RUCAPARIB	Approved	""	0.1961681366215236
ATM	NIVOLUMAB	Approved	antineoplastic agent	0.04795221117415023
ATM	MITOTANE	Approved	""	0.07992035195691705
ATM	AZD0156	Not Approved	""	0.2397610558707511
ATM	DURVALUMAB	Approved	""	0.2615575154953649
ATM	ENZALUTAMIDE	Approved	antineoplastic agent	0.1106589488634236
ATM	ETOPOSIDE	Approved	Antineoplastic Agents	0.04876496051608497
ATM	DOXORUBICIN HYDROCHLORIDE	Approved	antineoplastic agent	0.01438566335224506
ATM	LEUCOVORIN CALCIUM	Approved	adjuvant to chemotherapy	0.03888017122228397
ATM	BENDAMUSTINE	Approved	""	0.4795221117415022
ATM	FLUOROURACIL	Approved	""	0.03022198183244762
ATM	VELIPARIB	Not Approved	""	0.3596415838061266
ATM	CAPECITABINE	Approved	""	0.02664011731897235
ATM	ESTRADIOL 3-BENZOATE	Approved	""	0.07192831676122535
ATM	NU-7441	Not Approved	""	0.2397610558707511
ATM	CERALASERTIB	Not Approved	""	0.9590442234830044
ATM	TOLONIUM CHLORIDE	Not Approved	""	0.03996017597845852
ATM	PROTOPORPHYRIN DISODIUM	Not Approved	""	0.06538937887384122
ATM	VALPROIC ACID	Approved	Anticonvulsants,for treatment of basal cell carcinoma,anticonvulsant	0.02523800588113169
ATM	FLUDARABINE	Approved	antineoplastic agent	0.04231077456542667
ATM	DITHIAZANINE IODIDE	Not Approved	""	0.05532947443171181
ATM	SELUMETINIB	Approved	""	0.02179645962461374
ATM	ELIMUSERTIB	Not Approved	""	0.7192831676122533
ATM	SCHISANHENOL	Not Approved	""	0.7192831676122533
ATM	KU-0060648	Not Approved	""	0.1027547382303219
ATM	CHEMBL:CHEMBL1329443	Not Approved	""	0.2397610558707511
ATM	NIRAPARIB	Approved	antineoplastic agent	0.1541321073454828
ATM	CHEMBL:CHEMBL375673	Not Approved	""	0.1438566335224507
ATM	CAMONSERTIB	Not Approved	""	1.07892475141838
ATM	CHEMBL:CHEMBL1519374	Not Approved	""	0.04495519797576583
ATM	METHYLTHIONINIUM CHLORIDE	Not Approved	""	0.02997013198384389
ATM	IRINOTECAN HYDROCHLORIDE	Approved	antineoplastic agent	0.04566877254680974
ATM	PARP/TANKYRASE INHIBITOR 2X-121	Not Approved	""	0.431569900567352
ATM	HEPTACHLOR	Not Approved	""	0.2397610558707511
ATM	CHEMBL:CHEMBL299853	Not Approved	""	0.03996017597845852
ATM	CHEMBL:CHEMBL74852	Not Approved	""	0.2397610558707511
ATM	CHEMBL:CHEMBL374632	Not Approved	""	0.06538937887384122
ATM	KU-60019	Not Approved	""	0.1798207919030633
ATM	ASPIRIN	Approved	NSAID,antithrombotic,anticoagulant	0.005101299061079811
ATM	PHLORETIN	Approved	""	0.04495519797576583
ATM	EVEROLIMUS	Approved	immunosuppressant	0.04110189529212876
ATM	PACLITAXEL	Approved	for treatment of peripheral arterial disease (PAD),DMARD,antiinflammatory agent,antineoplastic agent	0.01998008798922926
ATM	ATM INHIBITOR M 3541	Not Approved	""	0.7192831676122533
ATM	BERZOSERTIB	Not Approved	""	0.2397610558707511
ATM	PERMETHRIN	Approved	""	0.1438566335224507
ATM	OXALIPLATIN	Approved	""	0.05263047567894537
ATM	ATR INHIBITOR ART0380	Not Approved	""	1.438566335224506
ATM	STREPTONIGRIN	Not Approved	""	0.03596415838061267
ATM	PJ34	Not Approved	""	0.4795221117415022
ATM	ENPIROLINE	Not Approved	""	0.1438566335224507
ATM	AZD6482	Not Approved	""	0.1598407039138341
ATM	VENETOCLAX	Approved	""	0.0685031588202146
ATM	AVELUMAB	Approved	""	0.2055094764606438
ATM	KU-55933	Not Approved	""	0.4795221117415022
ATM	AZD7648	Not Approved	""	0.2877132670449014
ATM	TALAZOPARIB	Approved	""	0.1598407039138341
ATM	FLUNARIZINE DIHYDROCHLORIDE	Not Approved	""	0.1438566335224507
ATM	VANDETANIB	Approved	antineoplastic agent	0.02480286784869839
ATM	NAFTIFINE	Approved	""	0.3596415838061266
ATM	OLAPARIB	Approved	""	0.3923362732430473
ATM	CHEMBL:CHEMBL606460	Not Approved	""	0.3596415838061266
ATM	TEMOZOLOMIDE	Approved	""	0.1438566335224507
AKT1	GAMBOGIC AMIDE	Not Approved	""	0.2465148884304905
AKT1	PAN-AKT INHIBITOR ARQ751	Not Approved	""	0.2465148884304905
AKT1	(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE	Not Approved	""	0.1137761023525341
AKT1	MK-2206	Not Approved	antineoplastic agent	0.3697723326457359
AKT1	M-2698	Not Approved	""	0.1643432589536604
AKT1	XL418	Not Approved	antineoplastic agent	0.1848861663228679
AKT1	BMS-754807	Not Approved	antineoplastic agent	0.08217162947683021
AKT1	MIRANSERTIB	Not Approved	""	0.4930297768609811
AKT1	BAY-1125976	Not Approved	""	0.3697723326457359
AKT1	CANTHIN-6-ONE	Not Approved	""	0.7395446652914718
AKT1	WORTMANNIN	Not Approved	""	0.05282461894939083
AKT1	CEP-11981	Not Approved	""	0.07043282526585445
AKT1	MK-2201	Not Approved	""	0.2465148884304905
AKT1	GSK-269962A	Not Approved	""	0.0168078333020789
AKT1	CHEMBL:CHEMBL1086397	Not Approved	""	1.479089330582943
AKT1	IPATASERTIB	Not Approved	antineoplastic agent	0.4930297768609811
AKT1	CMX-2043	Not Approved	""	0.3697723326457359
AKT1	EUPALININ A	Not Approved	""	1.479089330582943
AKT1	IPATASERTIB	Not Approved	""	0.7395446652914718
AKT1	FEXAGRATINIB	Not Approved	""	0.09244308316143397
AKT1	NINTEDANIB ESYLATE	Approved	antineoplastic agent	0.05916357322331774
AKT1	CYC-116	Not Approved	""	0.007624171807128576
AKT1	AFURESERTIB	Not Approved	""	0.2112984757975633
AKT1	OMIPALISIB	Not Approved	""	0.0369772332645736
AKT1	CI-1040	Not Approved	""	0.0410858147384151
AKT1	CLOMIPRAMINE	Approved	Tricyclic,Antidepressive Agents	0.01946170171819663
AKT1	TRIFLUOPERAZINE	Approved	Antiemetics; Antipsychotic Agents	0.04930297768609812
AKT1	TAS-117	Not Approved	""	0.1479089330582944
AKT1	NORTRIPTYLINE	Approved	antidepressant,antiasthmatic agent	0.02311077079035849
AKT1	TRICIRIBINE PHOSPHATE	Not Approved	""	0.2465148884304905
AKT1	LY-294002	Not Approved	""	0.09244308316143397
AKT1	SR-13668	Not Approved	""	0.2465148884304905
AKT1	5-METHOXYCANTHINONE	Not Approved	""	0.7395446652914718
AKT1	LAUROGUADINE	Not Approved	""	0.02641230947469541
AKT1	CENISERTIB	Not Approved	antineoplastic agent	0.01253465534392325
AKT1	TOPOTECAN HYDROCHLORIDE	Approved	antineoplastic agent	0.05916357322331774
AKT1	AKT INHIBITOR VIII	Not Approved	""	0.2958178661165888
AKT1	TRICIRIBINE	Not Approved	antineoplastic agent	0.443726799174883
AKT1	GSK-690693	Not Approved	""	0.04350262737008658
AKT1	CHEMBL:CHEMBL257158	Not Approved	""	0.3697723326457359
AKT1	ARCHEXIN	Not Approved	antineoplastic agent	0.4930297768609811
AKT1	LOVASTATIN	Approved	anticholesterolaemic agent	0.0379253674508447
AKT1	MONOAMINE OXIDASE INHIBITOR	Not Approved	""	0.02550154018246454
AKT1	GEDATOLISIB	Not Approved	""	0.05282461894939083
AKT1	TRIMIPRAMINE	Approved	Tricyclic,Antidepressive Agents	0.02241044440277187
AKT1	DABRAFENIB	Approved	antineoplastic agent	0.0273905431589434
AKT1	CANERTINIB DIHYDROCHLORIDE	Not Approved	""	0.1479089330582944
AKT1	AFURESERTIB HYDROCHLORIDE	Not Approved	""	0.2465148884304905
AKT1	LY-2780301	Not Approved	""	0.1479089330582944
AKT1	CHEMBL:CHEMBL480356	Not Approved	""	1.479089330582943
AKT1	DESIPRAMINE	Approved	Tricyclic,Antidepressive Agents	0.01896268372542235
AKT1	EVEROLIMUS	Approved	immunosuppressant	0.04225969515951267
AKT1	AMITRIPTYLINE HYDROCHLORIDE	Approved	analgesic	0.01643432589536603
AKT1	ENZASTAURIN	Not Approved	antineoplastic agent	0.06162872210762264
AKT1	WITHAFERIN A	Not Approved	""	0.1232574442152452
AKT1	DOXEPIN HYDROCHLORIDE	Approved	hypnotic,antimigraine agent	0.0168078333020789
AKT1	NELFINAVIR	Approved	""	0.1232574442152452
AKT1	FASUDIL	Not Approved	""	0.02550154018246454
AKT1	SOTRASTAURIN	Not Approved	""	0.01212368303756511
AKT1	BARDOXOLONE METHYL	Not Approved	""	0.1848861663228679
AKT1	TAS0612	Not Approved	""	0.0739544665291472
AKT1	RESVERATROL	Approved	antineoplastic agent,antidiabetic,for treatment of herpes simplex virus 1	0.03018549654250905
AKT1	GIGANTOL	Not Approved	""	1.479089330582943
AKT1	PERIFOSINE	Not Approved	antineoplastic agent	0.443726799174883
AKT1	AKT INHIBITOR MK2206	Not Approved	""	0.2311077079035849
AKT1	UPROSERTIB	Not Approved	""	0.0739544665291472
AKT1	XL-418	Not Approved	""	0.1479089330582944
AKT1	PHA-767491	Not Approved	""	0.01120522220138593
AKT1	VEMURAFENIB	Approved	antineoplastic agent	0.02054290736920755
AKT1	ANDROGRAPHOLIDE	Not Approved	""	0.4930297768609811
AKT1	CAPIVASERTIB	Approved	""	0.3697723326457359
RAD51	AMUVATINIB	Not Approved	antineoplastic agent	15.00219178162699
CASP1	BERKELEYACETAL C	Not Approved	""	2.01952581675748
CASP1	CHEMBL:CHEMBL415893	Not Approved	""	4.039051633514961
CASP1	NIVOCASAN	Not Approved	""	1.346350544504987
CASP1	ISOBOLDINE	Not Approved	""	0.3365876361262467
CASP1	BERKELEYAMIDE C	Not Approved	""	2.01952581675748
CASP1	VX-765	Not Approved	anticonvulsant,antipsoriatic agent	2.01952581675748
CASP1	4-CHLOROMERCURIBENZOIC ACID	Not Approved	""	0.07212592202705287
CASP1	GOSSYPOL	Not Approved	""	0.04207345451578084
CASP1	BELNACASAN	Not Approved	""	4.039051633514961
CASP1	PRALNACASAN	Not Approved	""	1.00976290837874
CASP1	EMRICASAN	Not Approved	""	0.1553481397505754
CASP1	BERKELEYDIONE	Not Approved	""	2.01952581675748
CASP1	JUGLONE	Not Approved	""	0.100976290837874
CASP1	BERKELEYACETAL A	Not Approved	""	2.01952581675748
CASP1	VERMISTATIN	Not Approved	""	4.039051633514961
CASP1	DIACETYLRHEIN	Approved	antidiabetic	0.2243917574174978
CASP1	BERKELEYTRIONE	Not Approved	""	2.01952581675748
CASP1	PEGINTERFERON ALFA-2B	Approved	""	0.1262203635473425
CASP1	NSC-663284	Not Approved	""	0.2885036881082115
CASP1	BERKELEYACETAL B	Not Approved	""	2.01952581675748
CASP1	CHEMBL:CHEMBL578512	Not Approved	""	0.06963882126749933
CASP1	CHEMBL:CHEMBL429095	Not Approved	""	0.04039051633514961
CASP1	CHEMBL:CHEMBL580421	Not Approved	""	0.1835932560688619
CASP1	BERKELEYAMIDE B	Not Approved	""	2.01952581675748
CASP1	MESALAMINE	Approved	for treatment of ulcerative proctitis,for treatment of ulcerative colitis,antiinflammatory agent	0.09179662803443095
CASP1	RIBAVIRIN	Approved	""	0.10629083246092
CASP6	MYRICETIN	Not Approved	""	0.04688184931758438
CASP6	CHEMBL:CHEMBL179611	Not Approved	""	0.2344092465879218
CASP6	CHEMBL:CHEMBL515505	Not Approved	""	0.08153365098710326
CASP6	NITROXOLINE	Not Approved	""	0.1442518440541058
CASP6	CHEMBL:CHEMBL139935	Not Approved	""	0.1704794520639432
CASP6	STICTIC ACID	Not Approved	""	0.1041818873724097
CASP6	EMRICASAN	Not Approved	""	0.1442518440541058
CASP6	METHYLTHIONINIUM CHLORIDE	Not Approved	""	0.07813641552930728
CASP6	ROEMERINE	Not Approved	""	0.375054794540675
CASP6	CHEMBL:CHEMBL258756	Not Approved	""	0.1442518440541058
CASP6	CHEMBL:CHEMBL1370674	Not Approved	""	0.6250913242344582
CASP6	ALOSETRON HYDROCHLORIDE	Approved	""	0.375054794540675
CASP6	PAPAVERINE HYDROCHLORIDE	Approved	""	0.3125456621172291
CASP6	CHEMBL:CHEMBL1210769	Not Approved	""	0.2344092465879218
CASP6	CHEMBL:CHEMBL478754	Not Approved	""	0.375054794540675
CASP6	GAMMA-LINOLENIC ACID	Not Approved	""	0.3125456621172291
CASP6	METHYLERGONOVINE MALEATE	Approved	""	0.6250913242344582
CASP6	THIMEROSAL	Approved	""	0.08153365098710326
CASP6	PYROGALLOL RED	Not Approved	""	0.075010958908135
CASP6	CHEMBL:CHEMBL176599	Not Approved	""	0.4688184931758437
CASP6	CHEMBL:CHEMBL505670	Not Approved	""	0.05357925636295357
CASP6	EUPAFOLIN	Not Approved	""	0.1172046232939609
CASP6	CHEMBL:CHEMBL1601846	Not Approved	""	0.08153365098710326
CASP6	PURPUROGALLIN	Not Approved	""	0.05209094368620486
CASP6	METHYSERGIDE MALEATE	Approved	""	0.3125456621172291
CASP6	CHEMBL:CHEMBL591137	Not Approved	""	0.2344092465879218
CASP6	3-HYDROXYANTHRANILIC ACID	Not Approved	""	0.3125456621172291
CASP6	METHYLDOPA ANHYDROUS	Approved	Antihypertensive Agents	0.06049270879688306
HERC2	NERATINIB	Approved	antineoplastic agent	7.501095890813499
BIRC2	XEVINAPANT	Not Approved	""	1.875273972703375
BIRC2	2MESAMP	Not Approved	""	1.312691780892362
BIRC2	MRS2211	Not Approved	""	2.625383561784724
BIRC2	2MESADP	Not Approved	""	0.8751278539282416
BIRC2	REACTIVE BLUE-2	Not Approved	""	0.6563458904461812
BIRC2	ADENOSINE TRIPHOSPHATE	Approved	""	0.1544343271638073
BIRC2	[33P]2MESADP	Not Approved	""	2.625383561784724
BIRC2	CANGRELOR	Approved	antithrombotic	0.8751278539282416
BIRC2	IAP INHIBITOR HGS1029	Not Approved	antineoplastic agent	0.6563458904461812
BIRC2	BIRINAPANT	Not Approved	""	1.312691780892362
BIRC2	BESTATIN METHYL ESTER	Not Approved	""	1.750255707856483
BIRC2	PPADS	Not Approved	""	0.5250767123569451
BIRC2	MRS2603	Not Approved	""	2.625383561784724
BIRC2	ADP	Not Approved	""	0.3750547945406749
BIRC2	AP4A	Not Approved	""	0.8751278539282416
BIRC2	SURAMIN	Not Approved	""	0.06908904109959803
BIRC2	LCL161	Not Approved	""	0.3750547945406749
BIRC2	ATP&GAMMA;S	Not Approved	""	0.8751278539282416
BIRC2	ADP&BETA;S	Not Approved	""	0.6563458904461812
BIRC2	2MESATP	Not Approved	""	0.4375639269641208
